,index,token,lemma,pos,tag,dep_rel,dep_head
2502,B5.22,”,"""",PUNCT,'',punct,says
2503,B5.22,he,-PRON-,PRON,PRP,nsubj,says
2504,B5.22,says,say,VERB,VBZ,ROOT,says
2505,B5.22,.,.,PUNCT,.,punct,says
2506,B5.23,“,"""",PUNCT,``,punct,looking
2507,B5.23,I,-PRON-,PRON,PRP,nsubj,looking
2508,B5.23,'m,be,AUX,VBP,aux,looking
2509,B5.23,looking,look,VERB,VBG,ROOT,looking
2510,B5.23,for,for,ADP,IN,prep,looking
2511,B5.23,interns,intern,NOUN,NNS,pobj,for
2512,B5.23,and,and,CCONJ,CC,cc,looking
2513,B5.23,she,-PRON-,PRON,PRP,nsubj,sounds
2514,B5.23,sounds,sound,VERB,VBZ,conj,looking
2515,B5.23,like,like,SCONJ,IN,prep,sounds
2516,B5.23,a,a,DET,DT,det,catch
2517,B5.23,catch,catch,NOUN,NN,pobj,like
2518,B5.23,.,.,PUNCT,.,punct,sounds
2519,B5.23,”,"""",PUNCT,'',punct,sounds
2520,A6.1,“,"""",PUNCT,``,punct,is
2521,A6.1,Here,here,ADV,RB,advmod,is
2522,A6.1,is,be,AUX,VBZ,ROOT,is
2523,A6.1,your,-PRON-,DET,PRP$,poss,lunch
2524,A6.1,lunch,lunch,NOUN,NN,nsubj,is
2525,A6.1,...,...,PUNCT,:,punct,is
2526,A6.1,"""","""",PUNCT,``,punct,Leftovers
2527,A6.1,Leftovers,leftover,NOUN,NNS,ROOT,Leftovers
2528,A6.1,in,in,ADP,IN,prep,Leftovers
2529,A6.1,blue,blue,ADJ,JJ,amod,tupperware
2530,A6.1,tupperware,tupperware,NOUN,NN,pobj,in
2531,A6.1,.,.,PUNCT,.,punct,Leftovers
2532,A6.2,"""","""",PUNCT,``,punct,postponing
2533,A6.2,We,-PRON-,PRON,PRP,nsubj,postponing
2534,A6.2,’re,be,VERB,VBP,aux,postponing
2535,A6.2,postponing,postpone,VERB,VBG,ROOT,postponing
2536,A6.2,our,-PRON-,DET,PRP$,poss,lives
2537,A6.2,lives,life,NOUN,NNS,dobj,postponing
2538,A6.2,",",",",PUNCT,",",punct,postponing
2539,A6.2,Gary,Gary,PROPN,NNP,npadvmod,postponing
2540,A6.2,.,.,PUNCT,.,punct,postponing
2541,A6.3,What,what,PRON,WP,dep,about
2542,A6.3,about,about,ADP,IN,ROOT,about
2543,A6.3,getting,get,VERB,VBG,pcomp,about
2544,A6.3,a,a,DET,DT,det,job
2545,A6.3,job,job,NOUN,NN,dobj,getting
2546,A6.3,?,?,PUNCT,.,punct,about
2547,A6.3,"""","""",PUNCT,'',punct,about
2548,A6.4,Between,between,ADP,IN,prep,sets
2549,A6.4,looking,look,VERB,VBG,pcomp,Between
2550,A6.4,for,for,ADP,IN,prep,looking
2551,A6.4,keys,key,NOUN,NNS,pobj,for
2552,A6.4,and,and,CCONJ,CC,cc,looking
2553,A6.4,slipping,slip,VERB,VBG,conj,looking
2554,A6.4,on,on,ADP,IN,prep,slipping
2555,A6.4,flip,flip,NOUN,NN,compound,flops
2556,A6.4,-,-,PUNCT,HYPH,punct,flops
2557,A6.4,flops,flop,NOUN,NNS,pobj,on
2558,A6.4,",",",",PUNCT,",",punct,sets
2559,A6.4,Gary,Gary,PROPN,NNP,nsubj,sets
2560,A6.4,sets,set,VERB,VBZ,ROOT,sets
2561,A6.4,the,the,DET,DT,det,tupperware
2562,A6.4,tupperware,tupperware,NOUN,NN,dobj,sets
2563,A6.4,on,on,ADP,IN,prep,sets
2564,A6.4,the,the,DET,DT,det,table
2565,A6.4,mail,mail,NOUN,NN,compound,table
2566,A6.4,table,table,NOUN,NN,pobj,on
2567,A6.4,and,and,CCONJ,CC,cc,sets
2568,A6.4,forgets,forget,VERB,VBZ,conj,sets
2569,A6.4,it,-PRON-,PRON,PRP,dobj,forgets
2570,A6.4,.,.,PUNCT,.,punct,sets
2571,A6.5,She,-PRON-,PRON,PRP,nsubj,remind
2572,A6.5,does,do,AUX,VBZ,aux,remind
2573,A6.5,n't,not,PART,RB,neg,remind
2574,A6.5,remind,remind,VERB,VB,ROOT,remind
2575,A6.5,him,-PRON-,PRON,PRP,dobj,remind
2576,A6.5,.,.,PUNCT,.,punct,remind
2577,A6.6,The,the,DET,DT,det,door
2578,A6.6,door,door,NOUN,NN,nsubj,closes
2579,A6.6,closes,close,VERB,VBZ,ccomp,stares
2580,A6.6,",",",",PUNCT,",",punct,stares
2581,A6.6,she,-PRON-,PRON,PRP,nsubj,stares
2582,A6.6,stares,stare,VERB,VBZ,ROOT,stares
2583,A6.6,at,at,ADP,IN,prep,stares
2584,A6.6,it,-PRON-,PRON,PRP,pobj,at
2585,A6.6,.,.,PUNCT,.,punct,stares
2586,A6.7,Next,next,ADV,RB,advmod,sees
2587,A6.7,to,to,ADP,IN,prep,Next
2588,A6.7,the,the,DET,DT,det,tupperware
2589,A6.7,tupperware,tupperware,NOUN,NN,pobj,to
2590,A6.7,",",",",PUNCT,",",punct,sees
2591,A6.7,she,-PRON-,PRON,PRP,nsubj,sees
2592,A6.7,sees,see,VERB,VBZ,ROOT,sees
2593,A6.7,the,the,DET,DT,det,envelope
2594,A6.7,envelope,envelope,NOUN,NN,dobj,sees
2595,A6.7,from,from,ADP,IN,prep,envelope
2596,A6.7,American,American,PROPN,NNP,compound,Express
2597,A6.7,Express,Express,PROPN,NNP,pobj,from
2598,A6.7,.,.,PUNCT,.,punct,sees
2599,A6.8,Gary,Gary,PROPN,NNP,poss,account
2600,A6.8,'s,'s,PART,POS,case,Gary
2601,A6.8,business,business,NOUN,NN,compound,account
2602,A6.8,account,account,NOUN,NN,ROOT,account
2603,A6.8,.,.,PUNCT,.,punct,account
2604,A6.9,She,-PRON-,PRON,PRP,nsubj,takes
2605,A6.9,takes,take,VERB,VBZ,ROOT,takes
2606,A6.9,his,-PRON-,DET,PRP$,poss,lunch
2607,A6.9,lunch,lunch,NOUN,NN,dobj,takes
2608,A6.9,and,and,CCONJ,CC,cc,takes
2609,A6.9,tosses,toss,VERB,VBZ,conj,takes
2610,A6.9,it,-PRON-,PRON,PRP,dobj,tosses
2611,A6.9,in,in,ADP,IN,prep,tosses
2612,A6.9,the,the,DET,DT,det,trash
2613,A6.9,trash,trash,NOUN,NN,pobj,in
2614,A6.9,.,.,PUNCT,.,punct,takes
2615,A6.10,Whole,whole,ADJ,JJ,amod,tupperware
2616,A6.10,tupperware,tupperware,NOUN,NN,ROOT,tupperware
2617,A6.10,.,.,PUNCT,.,punct,tupperware
2618,A6.11,Then,then,ADV,RB,advmod,picks
2619,A6.11,picks,pick,VERB,VBZ,ROOT,picks
2620,A6.11,it,-PRON-,PRON,PRP,dobj,picks
2621,A6.11,out,out,ADP,RP,prt,picks
2622,A6.11,.,.,PUNCT,.,punct,picks
2623,A6.11,Opens,open,VERB,VBZ,ROOT,Opens
2624,A6.11,it,-PRON-,PRON,PRP,dobj,Opens
2625,A6.11,.,.,PUNCT,.,punct,Opens
2626,A6.11,Tries,try,VERB,VBZ,ROOT,Tries
2627,A6.11,it,-PRON-,PRON,PRP,dobj,Tries
2628,A6.11,.,.,PUNCT,.,punct,Tries
2629,A6.11,Cold,Cold,PROPN,NNP,compound,chili
2630,A6.11,chili,chili,NOUN,NNS,ROOT,chili
2631,A6.11,.,.,PUNCT,.,punct,chili
2632,A6.12,Her,-PRON-,DET,PRP$,poss,eyes
2633,A6.12,eyes,eye,NOUN,NNS,nsubj,find
2634,A6.12,find,find,VERB,VBP,ROOT,find
2635,A6.12,his,-PRON-,DET,PRP$,poss,wallet
2636,A6.12,wallet,wallet,NOUN,NN,dobj,find
2637,A6.12,.,.,PUNCT,.,punct,find
2638,A6.12,Right,right,INTJ,UH,advmod,by
2639,A6.12,by,by,ADP,IN,ROOT,by
2640,A6.12,the,the,DET,DT,det,couch
2641,A6.12,couch,couch,NOUN,NN,pobj,by
2642,A6.12,.,.,PUNCT,.,punct,by
2643,A6.13,400,400,NUM,CD,nummod,dollars
2644,A6.13,dollars,dollar,NOUN,NNS,ROOT,dollars
2645,A6.13,for,for,ADP,IN,prep,dollars
2646,A6.13,scotch,scotch,NOUN,NN,pobj,for
2647,A6.13,.,.,PUNCT,.,punct,dollars
2648,A6.14,She,-PRON-,PRON,PRP,nsubj,shoves
2649,A6.14,shoves,shove,VERB,VBZ,ROOT,shoves
2650,A6.14,chili,chili,NOUN,NN,dobj,shoves
2651,A6.14,in,in,ADP,IN,prep,shoves
2652,A6.14,her,-PRON-,DET,PRP$,poss,mouth
2653,A6.14,mouth,mouth,NOUN,NN,pobj,in
2654,A6.14,without,without,ADP,IN,prep,shoves
2655,A6.14,stopping,stop,VERB,VBG,pcomp,without
2656,A6.14,.,.,PUNCT,.,punct,shoves
2657,A6.15,Is,be,AUX,VBZ,ROOT,Is
2658,A6.15,New,New,PROPN,NNP,compound,York
2659,A6.15,York,York,PROPN,NNP,nsubj,Is
2660,A6.15,worth,worth,ADJ,JJ,acomp,Is
2661,A6.15,the,the,DET,DT,det,fight
2662,A6.15,fight,fight,NOUN,NN,npadvmod,worth
2663,A6.15,?,?,PUNCT,.,punct,Is
2664,A6.16,Every,every,DET,DT,det,bit
2665,A6.16,bit,bit,NOUN,NN,ROOT,bit
2666,A6.16,of,of,ADP,IN,prep,bit
2667,A6.16,bean,bean,NOUN,NN,pobj,of
2668,A6.16,.,.,PUNCT,.,punct,bit
2669,A6.16,Every,every,DET,DT,det,bit
2670,A6.16,bit,bit,NOUN,NN,ROOT,bit
2671,A6.16,of,of,ADP,IN,prep,bit
2672,A6.16,rice,rice,NOUN,NN,pobj,of
2673,A6.16,.,.,PUNCT,.,punct,bit
2674,A6.17,It,-PRON-,PRON,PRP,nsubj,'s
2675,A6.17,'s,be,AUX,VBZ,ROOT,'s
2676,A6.17,all,all,DET,DT,advmod,'s
2677,A6.17,comfort,comfort,NOUN,NN,attr,'s
2678,A6.17,now,now,ADV,RB,advmod,'s
2679,A6.17,",",",",PUNCT,",",punct,'s
2680,A6.17,and,and,CCONJ,CC,cc,'s
2681,A6.17,then,then,ADV,RB,advmod,'s
2682,A6.17,--,--,PUNCT,:,punct,'s
2683,A6.17,it,-PRON-,PRON,PRP,nsubj,'s
2684,A6.17,'s,be,AUX,VBZ,conj,'s
2685,A6.17,all,all,DET,DT,det,guilt
2686,A6.17,guilt,guilt,NOUN,NN,attr,'s
2687,A6.17,.,.,PUNCT,.,punct,'s
2688,A6.18,Across,across,ADP,IN,prep,sits
2689,A6.18,town,town,NOUN,NN,pobj,Across
2690,A6.18,",",",",PUNCT,",",punct,sits
2691,A6.18,Gary,Gary,PROPN,NNP,nsubj,sits
2692,A6.18,sits,sit,VERB,VBZ,ROOT,sits
2693,A6.18,in,in,ADP,IN,prep,sits
2694,A6.18,his,-PRON-,DET,PRP$,poss,studio
2695,A6.18,art,art,NOUN,NN,compound,studio
2696,A6.18,studio,studio,NOUN,NN,pobj,in
2697,A6.18,.,.,PUNCT,.,punct,sits
2698,A6.19,Drying,dry,VERB,VBG,ROOT,Drying
2699,A6.19,photo,photo,NOUN,NN,compound,prints
2700,A6.19,prints,print,NOUN,NNS,dobj,Drying
2701,A6.19,.,.,PUNCT,.,punct,Drying
2702,A6.19,Moldy,Moldy,PROPN,NNP,amod,cups
2703,A6.19,coffee,coffee,NOUN,NN,compound,cups
2704,A6.19,-,-,PUNCT,HYPH,punct,cups
2705,A6.19,cups,cup,NOUN,NNS,ROOT,cups
2706,A6.19,.,.,PUNCT,.,punct,cups
2707,A6.20,He,-PRON-,PRON,PRP,nsubj,knows
2708,A6.20,knows,know,VERB,VBZ,ROOT,knows
2709,A6.20,it,-PRON-,PRON,PRP,nsubj,’s
2710,A6.20,’s,’,VERB,VBZ,ccomp,knows
2711,A6.20,in,in,ADP,IN,prep,’s
2712,A6.20,him,-PRON-,PRON,PRP,pobj,in
2713,A6.20,",",",",PUNCT,",",punct,’s
2714,A6.20,the,the,DET,DT,det,it
2715,A6.20,"""","""",PUNCT,``,punct,it
2716,A6.20,it,-PRON-,PRON,PRP,conj,’s
2717,A6.20,",",",",PUNCT,",",punct,it
2718,A6.20,"""","""",PUNCT,'',punct,something
2719,A6.20,the,the,DET,DT,det,something
2720,A6.20,"""","""",PUNCT,``,punct,something
2721,A6.20,something,something,PRON,NN,appos,it
2722,A6.20,",",",",PUNCT,",",punct,something
2723,A6.20,"""","""",PUNCT,'',punct,drive
2724,A6.20,the,the,DET,DT,det,drive
2725,A6.20,"""","""",PUNCT,``,punct,drive
2726,A6.20,drive,drive,NOUN,NN,appos,something
2727,A6.20,.,.,PUNCT,.,punct,knows
2728,A6.20,”,"""",PUNCT,'',punct,knows
2729,A6.21,He,-PRON-,PRON,PRP,nsubj,sits
2730,A6.21,sits,sit,VERB,VBZ,ROOT,sits
2731,A6.21,paralyzed,paralyzed,ADJ,JJ,acomp,sits
2732,A6.21,under,under,ADP,IN,prep,paralyzed
2733,A6.21,the,the,DET,DT,det,light
2734,A6.21,light,light,NOUN,NN,pobj,under
2735,A6.21,.,.,PUNCT,.,punct,sits
2736,A6.22,He,-PRON-,PRON,PRP,nsubj,losing
2737,A6.22,’s,’,VERB,VBZ,aux,losing
2738,A6.22,losing,lose,VERB,VBG,ROOT,losing
2739,A6.22,her,-PRON-,PRON,PRP,dobj,losing
2740,A6.22,.,.,PUNCT,.,punct,losing
2741,A6.23,He,-PRON-,PRON,PRP,nsubj,losing
2742,A6.23,is,be,AUX,VBZ,aux,losing
2743,A6.23,losing,lose,VERB,VBG,ROOT,losing
2744,A6.23,his,-PRON-,DET,PRP$,poss,wife
2745,A6.23,wife,wife,NOUN,NN,dobj,losing
2746,A6.23,.,.,PUNCT,.,punct,losing
2747,A6.24,He,-PRON-,PRON,PRP,nsubj,looks
2748,A6.24,looks,look,VERB,VBZ,ROOT,looks
2749,A6.24,at,at,ADP,IN,prep,looks
2750,A6.24,his,-PRON-,DET,PRP$,poss,phone
2751,A6.24,phone,phone,NOUN,NN,pobj,at
2752,A6.24,.,.,PUNCT,.,punct,looks
2753,A6.25,He,-PRON-,PRON,PRP,nsubj,call
2754,A6.25,should,should,VERB,MD,aux,call
2755,A6.25,call,call,VERB,VB,ROOT,call
2756,A6.25,Clara,Clara,PROPN,NNP,dobj,call
2757,A6.25,.,.,PUNCT,.,punct,call
2758,A6.26,But,but,CCONJ,CC,cc,does
2759,A6.26,he,-PRON-,PRON,PRP,nsubj,does
2760,A6.26,does,do,AUX,VBZ,ROOT,does
2761,A6.26,n't,not,PART,RB,neg,does
2762,A6.26,.,.,PUNCT,.,punct,does
2763,B6.1,Margaret,Margaret,PROPN,NNP,dep,re
2764,B6.1,re,re,VERB,VBD,dep,-
2765,B6.1,-,-,VERB,VBZ,dep,enters
2766,B6.1,enters,enter,VERB,VBZ,ROOT,enters
2767,B6.1,the,the,DET,DT,det,apartment
2768,B6.1,apartment,apartment,NOUN,NN,dobj,enters
2769,B6.1,in,in,ADP,IN,prep,enters
2770,B6.1,a,a,DET,DT,det,mood
2771,B6.1,horrible,horrible,ADJ,JJ,amod,mood
2772,B6.1,mood,mood,NOUN,NN,pobj,in
2773,B6.1,.,.,PUNCT,.,punct,enters
2774,B6.2,She,-PRON-,PRON,PRP,nsubj,hear
2775,B6.2,can,can,VERB,MD,aux,hear
2776,B6.2,hear,hear,VERB,VB,ROOT,hear
2777,B6.2,loud,loud,ADJ,JJ,amod,yelling
2778,B6.2,yelling,yell,VERB,VBG,dobj,hear
2779,B6.2,from,from,ADP,IN,prep,yelling
2780,B6.2,the,the,DET,DT,det,back
2781,B6.2,back,back,NOUN,NN,pobj,from
2782,B6.2,.,.,PUNCT,.,punct,hear
2783,B6.3,Steven,Steven,PROPN,NNP,nsubj,yells
2784,B6.3,yells,yell,VERB,VBZ,ROOT,yells
2785,B6.3,at,at,ADP,IN,prep,yells
2786,B6.3,a,a,DET,DT,det,man
2787,B6.3,man,man,NOUN,NN,pobj,at
2788,B6.3,.,.,PUNCT,.,punct,yells
2789,B6.4,At,at,ADP,IN,ROOT,At
2790,B6.4,10,10,NUM,CD,nummod,o’clock
2791,B6.4,o’clock,o'clock,NOUN,NN,pobj,At
2792,B6.4,at,at,ADP,IN,prep,o’clock
2793,B6.4,night,night,NOUN,NN,pobj,at
2794,B6.4,?,?,PUNCT,.,punct,At
2795,B6.4,What,what,PRON,WP,det,hell
2796,B6.4,the,the,DET,DT,det,hell
2797,B6.4,hell,hell,NOUN,NN,ROOT,hell
2798,B6.4,?,?,PUNCT,.,punct,hell
2799,B6.5,The,the,DET,DT,det,Super
2800,B6.5,Super,Super,PROPN,NNP,nsubj,fighting
2801,B6.5,is,be,AUX,VBZ,aux,fighting
2802,B6.5,fighting,fight,VERB,VBG,ROOT,fighting
2803,B6.5,with,with,ADP,IN,prep,fighting
2804,B6.5,Steven,Steven,PROPN,NNP,pobj,with
2805,B6.5,.,.,PUNCT,.,punct,fighting
2806,B6.5,There,there,PRON,EX,expl,’s
2807,B6.5,’s,’,VERB,VBZ,ROOT,’s
2808,B6.5,a,a,DET,DT,det,leak
2809,B6.5,horrible,horrible,ADJ,JJ,amod,leak
2810,B6.5,leak,leak,NOUN,NN,attr,’s
2811,B6.5,.,.,PUNCT,.,punct,’s
2812,B6.6,The,the,DET,DT,det,ceiling
2813,B6.6,ceiling,ceiling,NOUN,NN,nsubj,caved
2814,B6.6,in,in,ADP,IN,prep,ceiling
2815,B6.6,Sasha,Sasha,PROPN,NNP,poss,room
2816,B6.6,’s,’s,PART,POS,case,Sasha
2817,B6.6,room,room,NOUN,NN,pobj,in
2818,B6.6,has,have,AUX,VBZ,aux,caved
2819,B6.6,caved,cave,VERB,VBN,ROOT,caved
2820,B6.6,in,in,ADP,RP,prt,caved
2821,B6.6,.,.,PUNCT,.,punct,caved
2822,B6.7,The,the,DET,DT,det,Super
2823,B6.7,Super,Super,PROPN,NNP,nsubj,yelling
2824,B6.7,is,be,AUX,VBZ,aux,yelling
2825,B6.7,yelling,yell,VERB,VBG,ccomp,told
2826,B6.7,",",",",PUNCT,",",punct,told
2827,B6.7,no,no,DET,DT,det,one
2828,B6.7,one,one,NOUN,NN,nsubj,told
2829,B6.7,told,tell,VERB,VBD,ROOT,told
2830,B6.7,him,-PRON-,PRON,PRP,dobj,told
2831,B6.7,about,about,ADP,IN,prep,told
2832,B6.7,the,the,DET,DT,det,leak
2833,B6.7,damn,damn,ADJ,JJ,amod,leak
2834,B6.7,leak,leak,NOUN,NN,pobj,about
2835,B6.7,.,.,PUNCT,.,punct,told
2836,B6.8,Steven,Steven,PROPN,NNP,nsubj,’s
2837,B6.8,’s,’s,PART,POS,ROOT,’s
2838,B6.8,upset,upset,ADJ,JJ,acomp,’s
2839,B6.8,there,there,PRON,EX,expl,be
2840,B6.8,might,may,VERB,MD,aux,be
2841,B6.8,be,be,AUX,VB,ccomp,upset
2842,B6.8,asbestos,asbestos,NOUN,NN,attr,be
2843,B6.8,.,.,PUNCT,.,punct,’s
2844,B6.9,Sasha,Sasha,PROPN,NNP,nsubj,seems
2845,B6.9,seems,seem,VERB,VBZ,ROOT,seems
2846,B6.9,weirdly,weirdly,ADV,RB,advmod,amused
2847,B6.9,amused,amused,ADJ,JJ,oprd,seems
2848,B6.9,.,.,PUNCT,.,punct,seems
2849,B6.10,Margaret,Margaret,PROPN,NNP,nsubj,walks
2850,B6.10,walks,walk,VERB,VBZ,ROOT,walks
2851,B6.10,away,away,ADV,RB,advmod,walks
2852,B6.10,from,from,ADP,IN,prep,away
2853,B6.10,this,this,DET,DT,det,mess
2854,B6.10,mess,mess,NOUN,NN,pobj,from
2855,B6.10,",",",",PUNCT,",",punct,walks
2856,B6.10,and,and,CCONJ,CC,cc,walks
2857,B6.10,into,into,ADP,IN,conj,walks
2858,B6.10,the,the,DET,DT,det,room
2859,B6.10,living,living,NOUN,NN,compound,room
2860,B6.10,room,room,NOUN,NN,pobj,into
2861,B6.10,",",",",PUNCT,",",punct,walks
2862,B6.10,pours,pour,VERB,VBZ,conj,walks
2863,B6.10,herself,-PRON-,PRON,PRP,dobj,pours
2864,B6.10,a,a,DET,DT,det,glass
2865,B6.10,large,large,ADJ,JJ,amod,glass
2866,B6.10,glass,glass,NOUN,NN,dobj,pours
2867,B6.10,of,of,ADP,IN,prep,glass
2868,B6.10,red,red,ADJ,JJ,amod,wine
2869,B6.10,wine,wine,NOUN,NN,pobj,of
2870,B6.10,.,.,PUNCT,.,punct,walks
2871,B6.11,Sasha,Sasha,PROPN,NNP,nsubj,walks
2872,B6.11,walks,walk,VERB,VBZ,ROOT,walks
2873,B6.11,in,in,ADV,RB,advmod,walks
2874,B6.11,with,with,ADP,IN,prep,walks
2875,B6.11,a,a,DET,DT,det,mop
2876,B6.11,mop,mop,NOUN,NN,pobj,with
2877,B6.11,.,.,PUNCT,.,punct,walks
2878,B6.12,Margaret,Margaret,PROPN,NNP,nsubj,turns
2879,B6.12,turns,turn,VERB,VBZ,ROOT,turns
2880,B6.12,",",",",PUNCT,",",punct,turns
2881,B6.12,glass,glass,NOUN,NN,npadvmod,turns
2882,B6.12,in,in,ADP,IN,prep,glass
2883,B6.12,hand,hand,NOUN,NN,pobj,in
2884,B6.12,.,.,PUNCT,.,punct,turns
2885,B6.12,“,"""",PUNCT,``,punct,notice
2886,B6.12,How,how,ADV,WRB,advmod,notice
2887,B6.12,could,could,VERB,MD,aux,notice
2888,B6.12,you,-PRON-,PRON,PRP,nsubj,notice
2889,B6.12,not,not,PART,RB,neg,notice
2890,B6.12,notice,notice,VERB,VB,ROOT,notice
2891,B6.12,a,a,DET,DT,det,leak
2892,B6.12,huge,huge,ADJ,JJ,amod,leak
2893,B6.12,leak,leak,NOUN,NN,dobj,notice
2894,B6.12,--,--,PUNCT,:,punct,leak
2895,B6.12,right,right,ADV,RB,advmod,over
2896,B6.12,over,over,ADP,IN,prep,leak
2897,B6.12,your,-PRON-,DET,PRP$,poss,head
2898,B6.12,head,head,NOUN,NN,pobj,over
2899,B6.12,!,!,PUNCT,.,punct,notice
2900,B6.12,?,?,PUNCT,.,punct,notice
2901,B6.12,”,"""",PUNCT,'',punct,notice
2902,B6.13,Sasha,Sasha,PROPN,NNP,nsubj,shrugs
2903,B6.13,just,just,ADV,RB,advmod,shrugs
2904,B6.13,shrugs,shrug,VERB,VBZ,ROOT,shrugs
2905,B6.13,.,.,PUNCT,.,punct,shrugs
2906,B6.13,“,"""",PUNCT,``,punct,’s
2907,B6.13,It,-PRON-,PRON,PRP,nsubj,’s
2908,B6.13,’s,’,VERB,VBZ,ROOT,’s
2909,B6.13,not,not,PART,RB,neg,’s
2910,B6.13,my,-PRON-,DET,PRP$,poss,fault
2911,B6.13,fault,fault,NOUN,NN,attr,’s
2912,B6.13,the,the,DET,DT,det,building
2913,B6.13,building,building,NOUN,NN,nsubj,is
2914,B6.13,is,be,AUX,VBZ,ccomp,’s
2915,B6.13,old,old,ADJ,JJ,acomp,is
2916,B6.13,…,…,PUNCT,NFP,punct,’s
2917,B6.13,”,"""",PUNCT,'',punct,’s
2918,B6.14,“,"""",PUNCT,``,ROOT,“
2919,B6.14,I,-PRON-,PRON,PRP,nsubj,’m
2920,B6.14,’m,be,VERB,VBP,meta,“
2921,B6.14,serious,serious,ADJ,JJ,amod,Sasha
2922,B6.14,Sasha,Sasha,PROPN,NNP,attr,’m
2923,B6.14,.,.,PUNCT,.,punct,’m
2924,B6.14,How,how,ADV,WRB,advmod,checked
2925,B6.14,can,can,VERB,MD,aux,checked
2926,B6.14,you,-PRON-,PRON,PRP,nsubjpass,checked
2927,B6.14,be,be,AUX,VB,auxpass,checked
2928,B6.14,so,so,ADV,RB,advmod,checked
2929,B6.14,checked,check,VERB,VBN,ROOT,checked
2930,B6.14,out,out,ADP,RP,prt,checked
2931,B6.14,?,?,PUNCT,.,punct,checked
2932,B6.14,”,"""",PUNCT,'',punct,checked
2933,B6.15,Sasha,Sasha,PROPN,NNP,poss,voice
2934,B6.15,’s,’s,PART,POS,case,Sasha
2935,B6.15,voice,voice,NOUN,NN,nsubj,is
2936,B6.15,is,be,AUX,VBZ,ccomp,want
2937,B6.15,annoyingly,annoyingly,ADV,RB,advmod,calm
2938,B6.15,calm,calm,ADJ,JJ,acomp,is
2939,B6.15,:,:,PUNCT,:,punct,is
2940,B6.15,“,"""",PUNCT,``,punct,want
2941,B6.15,I,-PRON-,PRON,PRP,nsubj,want
2942,B6.15,do,do,AUX,VBP,aux,want
2943,B6.15,n’t,not,PART,RB,neg,want
2944,B6.15,want,want,VERB,VB,ROOT,want
2945,B6.15,to,to,PART,TO,aux,pick
2946,B6.15,pick,pick,VERB,VB,xcomp,want
2947,B6.15,a,a,DET,DT,det,fight
2948,B6.15,fight,fight,NOUN,NN,dobj,pick
2949,B6.15,with,with,ADP,IN,prep,fight
2950,B6.15,you,-PRON-,PRON,PRP,pobj,with
2951,B6.15,Margaret,Margaret,PROPN,NNP,npadvmod,pick
2952,B6.15,.,.,PUNCT,.,punct,want
2953,B6.16,You,-PRON-,PRON,PRP,nsubj,want
2954,B6.16,want,want,VERB,VBP,ROOT,want
2955,B6.16,to,to,PART,TO,aux,get
2956,B6.16,get,get,AUX,VB,xcomp,want
2957,B6.16,drunk,drunk,ADJ,JJ,acomp,get
2958,B6.16,?,?,PUNCT,.,punct,want
2959,B6.16,Just,just,ADV,RB,advmod,get
2960,B6.16,get,get,AUX,VB,ROOT,get
2961,B6.16,drunk,drunk,ADJ,JJ,acomp,get
2962,B6.16,.,.,PUNCT,.,punct,get
2963,B6.16,”,"""",PUNCT,'',punct,get
2964,B6.17,Her,-PRON-,DET,PRP$,poss,stepdaughter
2965,B6.17,stepdaughter,stepdaughter,NOUN,NN,nsubj,looks
2966,B6.17,looks,look,VERB,VBZ,ROOT,looks
2967,B6.17,at,at,ADP,IN,prep,looks
2968,B6.17,her,-PRON-,PRON,PRP,pobj,at
2969,B6.17,with,with,ADP,IN,prep,looks
2970,B6.17,cold,cold,ADJ,JJ,amod,eyes
2971,B6.17,eyes,eye,NOUN,NNS,pobj,with
2972,B6.17,:,:,PUNCT,:,punct,looks
2973,B6.18,“,"""",PUNCT,``,punct,been
2974,B6.18,Where,where,ADV,WRB,advmod,been
2975,B6.18,the,the,DET,DT,det,hell
2976,B6.18,hell,hell,NOUN,NN,nsubj,been
2977,B6.18,have,have,AUX,VBP,aux,been
2978,B6.18,you,-PRON-,PRON,PRP,nsubj,been
2979,B6.18,been,be,AUX,VBN,ROOT,been
2980,B6.18,?,?,PUNCT,.,punct,been
2981,B6.18,You,-PRON-,PRON,PRP,nsubj,got
2982,B6.18,’ve,have,VERB,VB,aux,got
2983,B6.18,got,get,VERB,VBN,ROOT,got
2984,B6.18,mustard,mustard,NOUN,NN,compound,stains
2985,B6.18,stains,stain,NOUN,NNS,dobj,got
2986,B6.18,all,all,ADV,RB,advmod,over
2987,B6.18,over,over,ADP,IN,prep,got
2988,B6.18,your,-PRON-,DET,PRP$,poss,blouse
2989,B6.18,blouse,blouse,NOUN,NN,pobj,over
2990,B6.18,.,.,PUNCT,.,punct,got
2991,B6.19,We,-PRON-,PRON,PRP,nsubj,trying
2992,B6.19,were,be,AUX,VBD,aux,trying
2993,B6.19,trying,try,VERB,VBG,ROOT,trying
2994,B6.19,to,to,PART,TO,aux,reach
2995,B6.19,reach,reach,VERB,VB,xcomp,trying
2996,B6.19,you,-PRON-,PRON,PRP,dobj,reach
2997,B6.19,.,.,PUNCT,.,punct,trying
2998,B6.19,”,"""",PUNCT,'',punct,trying
2999,A7.1,When,when,ADV,WRB,advmod,throwing
3000,A7.1,the,the,DET,DT,det,rings
3001,A7.1,phone,phone,NOUN,NN,compound,rings
