details,details,199.28,199.85999999999999
If,if,200.9,201.04
you,you,201.07,201.23
want,want,201.23,201.44
to,to,201.44,201.56
see,see,201.57,201.76
me,me,201.76,201.94
again,again,201.94,202.4
in,in,202.41,202.68
action,action,202.68,203.12
be,be,203.92,204.14
on,on,204.14,204.29999999999998
the,the,204.3,204.41000000000003
steps,steps,204.42,204.76999999999998
of,of,204.77,204.88000000000002
Duane,duane,204.88,205.19
Library,library,205.19,205.77
at,at,205.81,205.96
three,three,205.96,206.22
PM,pm,206.22,206.57
on,on,206.809999,207.019999
Tuesday,tuesday,207.02,207.53
Signed,signed,207.61,208.03
Pie,pie,209.37,209.62
Man,man,209.67,209.88
And,and,211.719999,211.919999
I,i,211.92,212.01999999999998
was,was,212.02,212.23000000000002
there,there,212.25,212.59
with,with,213.299999,213.59999900000003
a,a,213.599999,213.659999
photographer,photographer,213.66,214.44
for,for,215.0,215.24
the,the,215.24,215.36
Ram,ram,215.359999,215.659999
and,and,215.66,215.84
sure,sure,215.85,216.26
enough,enough,216.26,216.54999999999998
out,out,217.09,217.32
comes,comes,217.32,217.48
student,student,217.52,217.9
body,body,217.92,218.23
president,president,218.23,218.76999999999998
Sheila,sheila,218.78,219.32
Beale,<unk>,219.39,219.70999999999998
And,and,219.75,219.88
now,now,219.88,220.09
Sheila,sheila,220.78,221.29
Beale,<unk>,221.36,221.8
was,was,221.83,222.22
different,different,222.27,222.62
from,from,222.64,222.77999999999997
the,the,222.78,222.87
rest,rest,222.87,223.20000000000002
of,of,223.2,223.32999999999998
us,us,223.33,223.70000000000002
flannel,flannel,223.78,224.22
shirt,shirt,224.23,224.48
wearing,wearing,224.48,224.91
part,part,225.139999,225.409999
time,time,225.41,225.7
job,job,225.7,226.08999999999997
working,working,226.09,226.70000000000002
Fordham,fordham,226.73,227.07
students,students,227.09,227.37
Sheila,sheila,228.0,228.48
was,was,228.49,229.02
well,well,229.49,229.85000000000002
bred,bred,229.849999,230.659999
Sheila,sheila,230.86,231.18
had,had,231.19,231.72
school,school,232.199999,232.819999
spirit,spirit,233.199999,233.569999
Sheila,sheila,234.690001,235.050001
was,was,235.06,235.34
exactly,exactly,235.58,236.17000000000002
the,the,236.17,236.28
kind,kind,236.28,236.52
of,of,236.52,236.62
student,student,236.63,236.93
that,that,236.98,237.17
Dean,dean,237.17,237.47
McGown,<unk>,237.47,238.03
wanted,wanted,238.19,238.57
more,more,238.57,238.82999999999998
of,of,238.83,239.04000000000002
And,and,239.75,239.92
actually,actually,239.93,240.54000000000002
Sheila,sheila,240.64,241.07999999999998
and,and,241.09,241.24
the,the,241.24,241.33
dean,dean,241.33,241.79000000000002
had,had,241.82,242.04999999999998
recently,recently,242.05,242.59
collaborated,collaborated,242.59,243.38
to,to,243.389999,243.539999
ban,ban,243.57,243.95
all,all,244.33,244.75
outdoor,outdoor,244.77,245.09
drinking,drinking,245.09,245.54
on,on,245.58,245.78
campus,campus,245.809999,246.209999
the,the,246.21,246.37
infamous,infamous,246.41,247.01
no,no,247.08,247.34
more,more,247.34,247.61
beer,beer,247.66,248.03
at,at,248.04,248.17999999999998
barbecues,barbecues,248.179999,248.75999900000002
rule,rule,248.759999,249.129999
because,because,249.53,249.87
Sheila,sheila,249.88,250.16
thought,thought,250.23,250.42
drinking,drinking,250.440001,250.850001
in,in,250.92000000000002,251.07000000000002
public,public,251.07,251.51
was,was,252.18,252.39000000000001
in,in,252.39,252.55999999999997
poor,poor,252.629999,253.059999
taste,taste,253.04,253.07999999999998
So,so,255.43,255.83
I,i,256.35,256.45000000000005
think,think,256.45,256.5
you,you,256.79,256.98
know,know,256.99,257.44
what,what,257.99,258.18
happens,happens,258.19,258.65
next,next,258.65,258.87
Pie,pie,260.51,260.76
Man,man,260.8,261.18
emerged,emerged,261.22,262.19000000000005
from,from,262.27,262.44
behind,behind,262.44,262.74
a,a,262.74,262.81
late,late,262.809999,263.069999
night,night,263.07,263.33
library,library,263.33,263.78
drop,drop,263.78,264.11999999999995
box,box,264.13,264.54
made,made,264.92,265.22
his,his,265.219999,265.379999
delivery,delivery,265.42,266.04
and,and,266.08,266.33
fled,fled,266.48,266.72
away,away,266.719999,267.019999
crying,crying,267.309999,267.909999
Ego,ego,268.66,269.02000000000004
sum,sum,269.41,269.54
non,non,269.779999,270.389999
an,an,270.41,270.43
bestia,<unk>,270.95,271.27
And,and,272.67,272.84000000000003
that’s,that's,272.85,273.26
what,what,273.26,273.29
I,i,273.46,273.53999999999996
reported,reported,273.54,274.16
in,in,274.16,274.23
my,my,274.23,274.49
story,story,274.51,274.92
the,the,274.92,275.03000000000003
next,next,275.03,275.30999999999995
day,day,275.31,275.66
in,in,275.7,275.84
the,the,275.84,275.94
Ram,ram,275.94,276.35
which,which,276.41,276.64000000000004
ran,ran,276.64,276.88
with,with,276.88,277.05
a,a,277.05,277.12
giant,giant,277.16,277.73
photo,photo,277.76,278.13
of,of,278.16,278.37
Pie,pie,278.389999,278.689999
Man,man,278.73,279.01
leaping,leaping,279.48,279.97
into,into,279.969999,280.199999
the,the,280.2,280.38
air,air,280.38,280.82
and,and,280.88,281.15
clicking,clicking,281.24,281.62
his,his,281.62,281.81
